"Tag Code","Mark File Name","Mark Date MMDDYYYY","Mark Site Name","Release Date MMDDYYYY","Release Site Name","Mark Conditional Comment Name","Mark Conditional Comment Code","SRR Code","SRR Name","SRR Code Code","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Recap Date MMDDYYYY","Recap File Name","Recap Release Date MMDDYYYY","Recap Release Site Name","Recap Site Name","Recap Species Code","Recap Species Name","Recap Run Code","Recap Run Name","Recap Rear Type Code","Recap Rear Type Name","Recap SRR Code","Recap SRR Name","Recap Conditional Comment Name","Recap Conditional Comment Code","Recap Count"
"384.3B239A6CC2","MRC13295.WT3","10/22/2013","WINT - Winthrop National Fish Hatchery","4/14/2014","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2015","NBD-2015-187-PRD.xml","9/11/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Female, Mature, Returning Fish, Recapture","RF MT RE FE","1"
"384.3B239A9E6D","MRC13296.WT6","10/23/2013","WINT - Winthrop National Fish Hatchery","4/14/2014","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/1/2016","NBD-2016-183-PRD.xml","9/20/2016","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Male, Mature, Recapture, Returning Fish, Radio Tagged","RF MT RE MA RT","1"
"384.3B239AA12C","MRC13295.WT3","10/22/2013","WINT - Winthrop National Fish Hatchery","4/14/2014","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/1/2016","NBD-2016-183-PRD.xml","8/22/2016","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Female, Mature, Returning Fish, Recapture","RF MT RE FE","1"
"384.3B239AA19D","MRC13295.WT3","10/22/2013","WINT - Winthrop National Fish Hatchery","4/14/2014","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/1/2016","NBD-2016-183-PRD.xml","8/31/2016","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Female, Mature, Returning Fish, Recapture","RF MT RE FE","1"
"384.3B239AA19D","MRC13295.WT3","10/22/2013","WINT - Winthrop National Fish Hatchery","4/14/2014","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2016","NBD16188.PRR","9/2/2016","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Tagged as Adult, Female, Mature, Recapture","RE MT AT FE","1"
"384.3B239AE6F0","TLM13282.AAZ","10/9/2013","CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond","10/9/2013","CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/6/2015","NBD-2015-187-PRD.xml","8/31/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Male, Returning Fish, Mature, Recapture","RF MT RE MA","1"
"384.3B239C321B","CCC14255.BON","9/12/2014","BONAFF - BON - Adult Fish Facility","9/12/2014","COLR3 - Columbia River - Lewis River to Bonneville Dam (km 140-234)","Radio Tagged, Tagged as Adult, Returning Fish","RT AT RF","35U","Steelhead (unknown run & r/t)","35U","3","Steelhead","5","Unknown","U","Unknown","7/7/2014","NBD-2014-188-PRD.xml","9/24/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Returning Fish, Mature, Male, Recapture","RE RF MT MA","1"
"384.3B239C591A","CCC13263.BON","9/20/2013","BONAFF - BON - Adult Fish Facility","9/20/2013","COLR3 - Columbia River - Lewis River to Bonneville Dam (km 140-234)","Radio Tagged, Tagged as Adult, Returning Fish","RT AT RF","35U","Steelhead (unknown run & r/t)","35U","3","Steelhead","5","Unknown","U","Unknown","7/8/2013","TLM-2013-189-PRD.xml","10/7/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Female, Mature, Returning Fish, Recapture","RE RF MT FE","1"
"384.3B239C6AC1","CCC14180.BON","6/29/2014","BONAFF - BON - Adult Fish Facility","6/29/2014","COLR3 - Columbia River - Lewis River to Bonneville Dam (km 140-234)","Radio Tagged, Tagged as Adult, Returning Fish","RT AT RF","35U","Steelhead (unknown run & r/t)","35U","3","Steelhead","5","Unknown","U","Unknown","7/7/2014","NBD-2014-188-PRD.xml","7/30/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Female, Mature, Returning Fish, Recapture","RE RF MT FE","1"
"384.3B239CB45B","BCJ12348.T29","12/13/2012","IRRI - Irrigon Hatchery","3/26/2013","LSHEEF - Little Sheep Facility","Adipose Fin Clip","AD","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/7/2014","NBD-2014-188-PRD.xml","9/22/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Returning Fish, Mature, Male, Recapture","RE RF MT MA","1"
"384.3B239E8C61","CCC13191.BON","7/10/2013","BONAFF - BON - Adult Fish Facility","7/10/2013","COLR3 - Columbia River - Lewis River to Bonneville Dam (km 140-234)","Radio Tagged, Tagged as Adult, Returning Fish","RT AT RF","35U","Steelhead (unknown run & r/t)","35U","3","Steelhead","5","Unknown","U","Unknown","7/8/2013","TLM-2013-189-PRD.xml","8/12/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Female, Mature, Returning Fish, Recapture","RE RF MT FE","1"
"384.3B239EFFCF","CCC13179.BON","6/28/2013","BONAFF - BON - Adult Fish Facility","6/28/2013","COLR3 - Columbia River - Lewis River to Bonneville Dam (km 140-234)","Radio Tagged, Tagged as Adult, Returning Fish","RT AT RF","35U","Steelhead (unknown run & r/t)","35U","3","Steelhead","5","Unknown","U","Unknown","7/8/2013","TLM-2013-189-PRD.xml","7/12/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Returning Fish, Mature, Male, Recapture","RE RF MT MA","1"
"384.3B239FCE26","CCC13197.BON","7/16/2013","BONAFF - BON - Adult Fish Facility","7/16/2013","COLR3 - Columbia River - Lewis River to Bonneville Dam (km 140-234)","Radio Tagged, Tagged as Adult, Returning Fish","RT AT RF","35U","Steelhead (unknown run & r/t)","35U","3","Steelhead","5","Unknown","U","Unknown","7/8/2013","TLM-2013-189-PRD.xml","7/29/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Female, Mature, Returning Fish, Recapture","RE RF MT FE","1"
"384.3B239FF6D4","CCC14263.BON","9/20/2014","BONAFF - BON - Adult Fish Facility","9/20/2014","COLR3 - Columbia River - Lewis River to Bonneville Dam (km 140-234)","Radio Tagged, Tagged as Adult, Returning Fish","RT AT RF","35U","Steelhead (unknown run & r/t)","35U","3","Steelhead","5","Unknown","U","Unknown","7/7/2014","NBD-2014-188-PRD.xml","10/6/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Female, Mature, Returning Fish, Recapture","RE RF MT FE","1"
"384.3B23A06C1E","CCC13263.BON","9/20/2013","BONAFF - BON - Adult Fish Facility","9/20/2013","COLR3 - Columbia River - Lewis River to Bonneville Dam (km 140-234)","Radio Tagged, Tagged as Adult, Returning Fish","RT AT RF","35U","Steelhead (unknown run & r/t)","35U","3","Steelhead","5","Unknown","U","Unknown","7/8/2013","TLM-2013-189-PRD.xml","10/25/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Female, Mature, Returning Fish, Recapture","RE RF MT FE","1"
"384.3B23A3A9AF","MLS13121.SMT","5/1/2013","TUCR - Tucannon River","5/1/2013","TUCR - Tucannon River","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/6/2015","NBD-2015-187-PRD.xml","9/11/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Male, Mature, Recapture, Returning Fish, Radio Tagged","RF MT RE MA RT","1"
"384.3B23A49466","JDB14014.TU2","1/14/2014","LYFE - Lyons Ferry Hatchery","4/21/2014","TUCR - Tucannon River","Adipose Fin Clip","AD","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/1/2016","NBD-2016-183-PRD.xml","9/21/2016","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Male, Mature, Recapture, Returning Fish, Radio Tagged","RF MT RE MA RT","1"
"384.3B23A4C4EB","MRC13276.WT4","10/3/2013","WINT - Winthrop National Fish Hatchery","4/14/2014","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/1/2016","NBD-2016-183-PRD.xml","9/9/2016","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Female, Mature, Returning Fish, Recapture","RF MT RE FE","1"
"384.3B23A504F4","MRC13275.WT2","10/2/2013","WINT - Winthrop National Fish Hatchery","4/14/2014","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2015","NBD-2015-187-PRD.xml","8/19/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Female, Mature, Returning Fish, Recapture","RF MT RE FE","1"
"384.3B23A52E7B","MRC13275.WT2","10/2/2013","WINT - Winthrop National Fish Hatchery","4/14/2014","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/1/2016","NBD-2016-183-PRD.xml","9/7/2016","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Recapture, Female, Returning Fish, Radio Tagged","RF MT RE FE RT","1"
"384.3B23A5AE33","MRC13275.WT2","10/2/2013","WINT - Winthrop National Fish Hatchery","4/14/2014","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2015","NBD-2015-187-PRD.xml","8/14/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Female, Mature, Returning Fish, Recapture","RF MT RE FE","1"
"384.3B23A5F391","MRC13275.WT1","10/2/2013","WINT - Winthrop National Fish Hatchery","4/14/2014","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2015","NBD-2015-187-PRD.xml","8/20/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Male, Returning Fish, Mature, Recapture","RF MT RE MA","1"
"384.3B23A66B32","MRC13275.WT1","10/2/2013","WINT - Winthrop National Fish Hatchery","4/14/2014","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2015","NBD-2015-187-PRD.xml","8/3/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Male, Returning Fish, Mature, Recapture","RF MT RE MA","1"
"384.3B23A67794","MRC13275.WT2","10/2/2013","WINT - Winthrop National Fish Hatchery","4/14/2014","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/1/2016","NBD-2016-183-PRD.xml","9/28/2016","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Female, Mature, Returning Fish, Recapture","RF MT RE FE","1"
"384.3B23AB1C1D","BDL13310.H33","11/6/2013","HAGE - Hagerman NFH","4/30/2014","SALEFT - East Fork Salmon River Trap","Coded Wire Tag","CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2015","NBD-2015-187-PRD.xml","8/28/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Male, Returning Fish, Mature, Recapture","RF MT RE MA","1"
"384.3B23AB9E5A","ORT16256.RT2","9/12/2016","OMAKC - Omak Creek (tributary to Okanogan River)","9/12/2016","OMAKC - Omak Creek (tributary to Okanogan River)","","","30W","Wild O. mykiss (unknown migratory status)","30W","3","Steelhead","0","N/A","W","Wild Fish or Natural Production","5/13/2017","CLD-2017-116-PR1.xml","5/13/2017","PRDTAL - PRD - Release into the Tailrace within 0.5 km downstream of Dam","PRD - Priest Rapids Dam","0","Unknown","0","N/A","U","Unknown","00U","Unknown (fish not observed)","Recapture, Passive Observation","RE PO","1"
"384.3B23AC6042","FWE14065.1BX","3/6/2014","ENTIAR - Entiat River","3/6/2014","ENTIAR - Entiat River","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/6/2015","NBD-2015-187-PRD.xml","8/21/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Male, Returning Fish, Mature, Recapture","RF MT RE MA","1"
"384.3B23AC6E25","CSS14109.HA5","4/19/2014","ENTIAR - Entiat River","4/19/2014","ENTIAR - Entiat River","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/6/2015","NBD-2015-187-PRD.xml","9/2/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Male, Returning Fish, Mature, Recapture","RF MT RE MA","1"
"384.3B23AC7214","CSS-2019-115-NAC.xml","4/25/2019","NASONC - Nason Creek (tributary to Wenatchee River)","4/28/2019","NASONC - Nason Creek (tributary to Wenatchee River)","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","8/26/2021","CME-2021-183-PRD.xml","8/26/2021","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Adipose Intact (not clipped), Female, Recapture, Returning Fish","AI FE RE RF","1"
"384.3B23AC7298","CGS15109.KAB","4/19/2015","METTRP - Methow Smolt Trap at McFarland Creek Road Bridge","4/20/2015","METHR - Methow River","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/1/2016","NBD-2016-183-PRD.xml","9/21/2016","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Mature, Recapture, Female, Returning Fish, Radio Tagged","RF MT RE FE RT","1"
"384.3B23ACC706","CGS15108.LAB","4/18/2015","TWISPR - Twisp River","4/18/2015","TWISPR - Twisp River","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/1/2016","NBD-2016-183-PRD.xml","8/1/2016","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Male, Returning Fish, Mature, Recapture","RF MT RE MA","1"
