"Tag Code","Event File Name","Event Type Name","Event Capture Method Name","Event Capture Method Code","Event Site Name","Event Site Code Value","Event Date MMDDYYYY","Event Date Time Value","Event Release Site Name","Event Release Date MMDDYYYY","Event Release Date Time Value","Event Rear Type Name","Event Rear Type Code","Event Species Code","Event Species Name","Event SRR Code","Event SRR Name","Event Conditional Comments Code","Event Conditional Comments Name","Mark File Name","Mark Data Project Code and Name","Mark Species Name","Mark Rear Type Name","Mark Site Code Value","Mark Date MMDDYYYY","CTH Count"
"3DD.003D6ADF1B","CME-2022-192-PRD.xml","Recapture","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/22/2022","8/22/2022 6:10:31 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/22/2022","8/22/2022 6:10:31 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD CW FE RE RF","Adipose Fin Clip, Coded Wire Tag, Female, Recapture, Returning Fish","MRC-2020-304-WT0.xml","MRC - Matt Cooper Projects","Steelhead","Hatchery Reared","WINT","10/31/2020","1"
"3DD.003D8639D6","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 5:28:52 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 5:28:52 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","10/3/2022","1"
"3DD.003D874A95","CME-2022-192-PRD.xml","Recapture","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/17/2022","8/17/2022 10:47:32 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/17/2022","8/17/2022 10:47:32 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RE RF","Returning Fish, Male, Recapture, Adipose Fin Clip","CGS-2019-323-001.xml","CGS - Charles Snow Projects","Steelhead","Hatchery Reared","WELH","11/19/2019","1"
"3DD.003D874E24","CME-2022-192-PRD.xml","Recapture","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 9:24:19 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 9:24:19 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RE RF","Female, Adipose Fin Clip, Recapture, Returning Fish","CGS-2019-323-001.xml","CGS - Charles Snow Projects","Steelhead","Hatchery Reared","WELH","11/19/2019","1"
"3DD.003D874EB5","CME-2022-192-PRD.xml","Recapture","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/8/2022","8/8/2022 9:13:21 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/8/2022","8/8/2022 9:13:21 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RE RF","Female, Adipose Fin Clip, Recapture, Returning Fish","CGS-2019-323-001.xml","CGS - Charles Snow Projects","Steelhead","Hatchery Reared","WELH","11/19/2019","1"
"3DD.003D87596A","CME-2022-192-PRD.xml","Recapture","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/24/2022","8/24/2022 10:52:35 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/24/2022","8/24/2022 10:52:35 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RE RF","Female, Adipose Fin Clip, Recapture, Returning Fish","CGS-2019-323-001.xml","CGS - Charles Snow Projects","Steelhead","Hatchery Reared","WELH","11/19/2019","1"
"3DD.003D875972","CME-2022-192-PRD.xml","Recapture","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/24/2022","8/24/2022 12:16:27 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/24/2022","8/24/2022 12:16:27 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RE RF","Female, Adipose Fin Clip, Recapture, Returning Fish","CGS-2019-323-001.xml","CGS - Charles Snow Projects","Steelhead","Hatchery Reared","WELH","11/19/2019","1"
"3DD.003D8762CA","CME-2022-192-PRD.xml","Recapture","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/15/2022","7/15/2022 7:09:47 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/15/2022","7/15/2022 7:09:47 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD CW FE RE RF","Adipose Fin Clip, Coded Wire Tag, Female, Recapture, Returning Fish","CGS-2019-322-001.xml","CGS - Charles Snow Projects","Steelhead","Hatchery Reared","WELH","11/18/2019","1"
"3DD.003D87873F","CME-2022-192-PRD.xml","Recapture","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/15/2022","9/15/2022 8:49:13 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/15/2022","9/15/2022 8:49:13 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RE RF","Female, Adipose Fin Clip, Recapture, Returning Fish","RED-2019-322-ANT.xml","RED - Rhonda Dasher Projects","Steelhead","Hatchery Reared","WELH","11/18/2019","1"
"3DD.003D878B35","CME-2022-192-PRD.xml","Recapture","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/6/2022","9/6/2022 12:38:58 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/6/2022","9/6/2022 12:38:58 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD BW FE RE RF","Adipose Fin Clip, Blank Wire Tag, Female, Recapture, Returning Fish","RED-2019-322-ANT.xml","RED - Rhonda Dasher Projects","Steelhead","Hatchery Reared","WELH","11/18/2019","1"
"3DD.003D93F211","CME-2022-192-PRD.xml","Recapture","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/1/2022","8/1/2022 12:23:06 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/1/2022","8/1/2022 12:23:06 PM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RE RF","Adipose Intact (not clipped), Female, Recapture, Returning Fish","JTH-2021-120-E12.xml","JTH - Josh Hanson Projects","Steelhead","Wild Fish or Natural Production","TMF","4/30/2021","1"
"3DD.003D9A36BC","CME-2022-192-PRD.xml","Recapture","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/3/2022","8/3/2022 5:35:58 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/3/2022","8/3/2022 5:35:58 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RE RF","Adipose Intact (not clipped), Female, Recapture, Returning Fish","SMP-2021-143-RI2.xml","SMP - Smolt Monitoring Program","Steelhead","Unknown","RIS","5/23/2021","1"
"3DD.003DA2879B","CME-2022-192-PRD.xml","Recapture","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/28/2022","7/28/2022 11:32:30 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/28/2022","7/28/2022 11:32:30 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RE RF","Adipose Intact (not clipped), Female, Recapture, Returning Fish","CME-2020-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","8/28/2020","1"
"3DD.003DA28B03","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/11/2022","7/11/2022 7:09:56 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/11/2022","7/11/2022 7:09:56 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","7/11/2022","1"
"3DD.003DA28B04","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/11/2022","7/11/2022 2:01:02 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/11/2022","7/11/2022 2:01:02 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AI CW FE RF","Adipose Intact (not clipped), Returning Fish, Female, Coded Wire Tag","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","7/11/2022","1"
"3DD.003DA28B05","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/15/2022","7/15/2022 1:00:23 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/15/2022","7/15/2022 1:00:23 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD CW MA RF","Adipose Fin Clip, Male, Coded Wire Tag, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","7/15/2022","1"
"3DD.003DA28B06","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/15/2022","7/15/2022 8:00:56 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/15/2022","7/15/2022 8:00:56 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","7/15/2022","1"
"3DD.003DA28B09","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/11/2022","7/11/2022 7:07:50 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/11/2022","7/11/2022 7:07:50 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","7/11/2022","1"
"3DD.003DA28B0C","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/13/2022","7/13/2022 8:15:46 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/13/2022","7/13/2022 8:15:46 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","7/13/2022","1"
"3DD.003DA28B0E","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/18/2022","7/18/2022 12:29:32 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/18/2022","7/18/2022 12:29:32 PM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI MA RF","Adipose Intact (not clipped), Male, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","7/18/2022","1"
"3DD.003DA28B0F","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/11/2022","7/11/2022 11:10:18 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/11/2022","7/11/2022 11:10:18 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","7/11/2022","1"
"3DD.003DA28B10","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/18/2022","7/18/2022 1:15:09 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/18/2022","7/18/2022 1:15:09 PM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI MA RF","Adipose Intact (not clipped), Male, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","7/18/2022","1"
"3DD.003DA28B11","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/18/2022","7/18/2022 9:19:14 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/18/2022","7/18/2022 9:19:14 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","7/18/2022","1"
"3DD.003DA28B13","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/18/2022","7/18/2022 1:12:31 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/18/2022","7/18/2022 1:12:31 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","7/18/2022","1"
"3DD.003DA28B14","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/18/2022","7/18/2022 8:30:30 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/18/2022","7/18/2022 8:30:30 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI MA RF","Adipose Intact (not clipped), Male, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","7/18/2022","1"
"3DD.003DA28B15","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/20/2022","7/20/2022 6:32:50 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/20/2022","7/20/2022 6:32:50 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","7/20/2022","1"
"3DD.003DA28B17","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/18/2022","7/18/2022 6:40:39 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/18/2022","7/18/2022 6:40:39 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","7/18/2022","1"
"3DD.003DA28B19","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/18/2022","7/18/2022 5:45:43 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/18/2022","7/18/2022 5:45:43 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","7/18/2022","1"
"3DD.003DA28B1A","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/13/2022","7/13/2022 11:31:41 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/13/2022","7/13/2022 11:31:41 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","7/13/2022","1"
"3DD.003DA28B1C","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/18/2022","7/18/2022 9:30:29 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/18/2022","7/18/2022 9:30:29 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","7/18/2022","1"
"3DD.003DA28B1F","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/11/2022","7/11/2022 1:26:23 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/11/2022","7/11/2022 1:26:23 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","7/11/2022","1"
"3DD.003DA28B23","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/18/2022","7/18/2022 7:15:42 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/18/2022","7/18/2022 7:15:42 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","7/18/2022","1"
"3DD.003DA28B26","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/15/2022","7/15/2022 10:09:26 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/15/2022","7/15/2022 10:09:26 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","7/15/2022","1"
"3DD.003DA28B27","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","7/13/2022","7/13/2022 8:03:34 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/13/2022","7/13/2022 8:03:34 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","7/13/2022","1"
